review,rating,date,language,restaurant
"Abbiamo cenato in questo splendido locale poco turistico io e la mia compagna, e’ stata un’esperienza a dir poco ottima perché i proprietari ci hanno fatto sentire come se fossimo a casa, accoglienti, carini, gentili e generosi.
Abbiamo mangiato vari tipi di tapas, montaditos e...Più",50,agosto 2021,IT,Bar Xapako
"Tapas ottime e tipiche per provare i veri sapori del posto (non erano le solite che si vedono nei ristoranti turistici). Abbiamo preso tapas a volontà, 3 birre e una bibita spendendo solo €28! I proprietari sono veramente gentili, disponibili e simpatici! Lo consiglio a...Più",50,agosto 2021,IT,Bar Xapako
Un bar molto frequentato ma il cui motivo mi sfugge. In dieci abbiamo ordinato delle tapas e sono arrivati tanti stuzzichini molti dei quali senza infamia e senza lode. Solo un paio di pietanze avevano un sapore gradevole e nel complesso non mi sento di...Più,30,febbraio 2020,IT,Bar Xapako
"guardate la foto, comida casera per i massimi, meravigliosi i piatti la cecina  non deve mai mancare prezzo un esperienza!! torno ogni volta che sono in citta'Più",50,gennaio 2020,IT,Bar Xapako
"Locale brutto, cibo pessimo. Tapas servite ancora surgelate. Almeno non costa troppo. Sconsiglio vivamente",10,ottobre 2019,IT,Bar Xapako
"Locale semplice e spartano, personale molto cordiale, ottime le tapas, fuori dalle rotte turistiche. Da provare il pulpo a la gallega e il cazon frito ( squalo galeo fritto ). Sangria tipica liquorosa. Prezzi economici.",40,settembre 2019,IT,Bar Xapako
Il locale è  semplice ma il cibo è  buonissimo e non è  nemmeno costoso. E soprattutto il proprietario è  una persona onesta e gentile. Anzi vi ringrazio di cuore..,50,agosto 2019,IT,Bar Xapako
"Abbiamo provato questo ristorante spinti dalle recensioni positive lette su TA. Il locale rispecchia quanto descritto dagli altri utenti. Tapas, paella e cocktails veramente strepitosi. Penso che sia una meta imperdibile per chi vuole mangiare bene a Barcellona ad un prezzo onesto! Torneremo sicuramente! Bravissimi!",50,febbraio 2023,IT,Diegos Bar Restaurant
"Posto molto accogliente, personale simpatico e gentile, ottima birra alla spina servita super ghiacciata, paellas ottima e carne di ottima qualità, ci ritornerò consigliatissimo",50,luglio 2022,IT,Diegos Bar Restaurant
"Molto buono il cibo, ben preparato e servito. Ottimo il servizio di Diego e del suo staff che ci ha fatto sentire a casa nostra.",40,gennaio 2023,IT,Diegos Bar Restaurant
Abbiamo mangiato a pranzo con mia moglie degli splendidi antipasti e un ottima paella di mare. Cibo squisito e personale molto cordiale.,50,dicembre 2022,IT,Diegos Bar Restaurant
"Buon ristorante, ottimo servizio, paella buonissima, io ho assaggiato quella di mare, quella alle verdure, quella mista e quella al pollo, un po’ fuori mano ma con i trasporti è facile da raggiungere, le tapas sono buonissime crocchette di carne altrettanto. Lo consiglio.",50,dicembre 2022,IT,Diegos Bar Restaurant
"buonissimo, cibo davvero ottimo, servizio eccellente, camerieri disponibili e simpatici. Consigliato assolutamente. Veniteci!!",50,dicembre 2022,IT,Diegos Bar Restaurant
"Una paella divina come anche la carne, ottima sangria!! Posticino bellissimo e cordialità unica! Consigliatissimo!",50,dicembre 2022,IT,Diegos Bar Restaurant
"Ottimo jamon, e tapas di seppia fritta.
Ottima anche la paella ma anche la bistecca di manzo.
Molto ospitali e poi offrano anche il digestivo locale",50,dicembre 2022,IT,Diegos Bar Restaurant
"Paella mista di pesce e pollo buonissima, super consigliata, ambiente accogliente, personale gentile e solare.",50,novembre 2022,IT,Diegos Bar Restaurant
"Personale TOP, cibo TOP, Sangria TOP.
Tutto perfetto miglior paella di Barcellona.
Ci torneremo sicuramente!
Amaro offerto!",50,novembre 2022,IT,Diegos Bar Restaurant
"Consigliatissimo, si mangia moooolto bene, personale gentile e disponibile. Ottima qualità prezzo. 
Posto top",50,novembre 2022,IT,Diegos Bar Restaurant
"Personale gentile. Paella piu buona in assoluto, accompagnata da ottima sangria. Super consigliato per una serata tranquilla e ottimo cibo.",50,novembre 2022,IT,Diegos Bar Restaurant
"In gruppo di 16 persone senza prenotazione, siamo stati accolti con cortesia, e sistemati in 3 tavoli . Abbiamo ordinato tutti piatti diversi,ci hanno servito con celerità ed ottima qualità di cibo. 
Dopo aver girato vari locali i giorni successivi ci siamo resi conto che...Più",50,novembre 2022,IT,Diegos Bar Restaurant
"Abbiamo prenotato un tavolo in questo ristorante molto carino tramite l'applicazione ""The Fork"" attirati dalle recensioni di TripAdvisor.
Beh, come al solito, TripAdvisor non delude mai! Abbiamo mangiato veramente bene.
Come antipasti abbiamo ordinato le Chips fatte in casa, le patatas bravas e le crocchette...Più",50,ottobre 2022,IT,Diegos Bar Restaurant
Attratti dai voti sull'applicazione abbiamo deciso di venire da Diego a cena a gustare un'ottima paella. Dalle tapas alla paella siamo rimasti molto entusiasti e Diego è un oste davvero molto cortese e simpatico. Ci siamo trovati così bene che siamo ritornati la sera dopo...Più,50,ottobre 2022,IT,Diegos Bar Restaurant
"Tapas ottime, vasta varietà e prezzi modici per l'ottima qualità. Anche vasta gamma di drink e dolci. Davvero tutto super buono e consigliato!",50,settembre 2022,IT,Diegos Bar Restaurant
"Siamo stati a pranzo in questo locale perché avevamo letto le recensioni positive e non siamo affatto rimasti delusi. Siamo stati accolti con gentilezza dai ragazzi che ci hanno fatto accomodare e che ci hanno preso l'ordinazione. Nell'attesa, ci é stata portata una ciotolina di...Più",40,agosto 2022,IT,Diegos Bar Restaurant
Tutto al top. Consigliatissimo sia per la qualità del cibo che per l’accoglienza. Menu in italiano. Paella e crema catalana super consigliato,50,luglio 2022,IT,Diegos Bar Restaurant
"Personale gentilissimo, tutto buono, la paella incredibile... Anche la sangria ottima. Insomma, super consigliato!",50,luglio 2022,IT,Diegos Bar Restaurant
"Siamo a Barcellona in vacanza con la famiglia, scegliamo Diego's per la vicinanza al nostro hotel! Accoglienza perfetta, cibo ottimo e Diego è meraviglioso!! Qualità ed accoglienza, lo consigliamo vivamente ❤️
Ci ha accontentati per la tortina con candela per mio padre! È stato tutto...Più",50,giugno 2022,IT,Diegos Bar Restaurant
"È il posto giusto dove fermarsi per del cibo semplice e buono e per una buonissima pizza!

Consigliato!",50,novembre 2022,IT,Bella Venezia
"Cibo abbastanza buono, esperienza negativa:

Uno dei due primi ordinati è arrivato sbagliato (gnocchi al pesto invece che gnocchi ai quattro formaggi) 
Focaccia bianca omaggiata come antipasto e invece al momento del conto ci siamo ritrovati sullo scontrino altri primi più costosi per compensare la...focaccia che inizialmente doveva essere offerta

Vedete voi se andarci..Più",20,novembre 2022,IT,Bella Venezia
"E stato una bellissima serata, staff troppo precisi, il cibò molto buono, e una bellissima struttura, ritirerò volentieri di nuovo ☺️",50,settembre 2022,IT,Bella Venezia
"Migliore pizza che abbio mangiato a Barcelona.da provare assolutamente consiglio pure la pasta tagliatelle con  funghi porcini e pesto da aggiungere con servizio impeccabile !!
Buon raporto qualita prezzo",50,agosto 2022,IT,Bella Venezia
"La pizza non è buona, sia per l’impasto che per la farcitura, i primi sono da scartare! Il locale è fin troppo semplice, il conto è salato per ciò che si mangia…l’unica nota positiva è il personale molto gentile",20,agosto 2022,IT,Bella Venezia
"Tutto bene servizio Molto curato personale gentilissimo,  la  pizza croccante come piace a me  perfetto . Bravi.",50,luglio 2022,IT,Bella Venezia
La cucina Italiana molto buona e gustosa. Il capo e molto gentile e bravo. Si mangia da Dio. E ce a mezzogiorno menu fisso. Si mangia bene e a poco prezzo. Grazie mille,50,novembre 2021,IT,Bella Venezia
