level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
1823,1870,La Patsa Lab,Comida muito boa empregados muito simpáticos e ótima relação qualidade preço. Recomendo . E ainda se ver a preparação da massa ao vivo.,Portuguese,Very good food very friendly employees and great quality ratio price.I recommend .And still see the preparation of the live mass.,0.9229,50,July 2022,"['Italian', 'Mediterranean']",5.0
1824,1871,La Patsa Lab,"Comida da mais alta qualidade, atendimento excelente, recomendo vivamente, uma experiência culinária tipicamente italiana",Portuguese,"High quality food, excellent service, I strongly recommend a typically Italian culinary experience",0.8074,50,April 2022,"['Italian', 'Mediterranean']",5.0
1825,1872,La Patsa Lab,"Maravilhoso! A repetir numa próxima vez na cidade. Massas incríveis, atendimento excecional, ótimo preço. É importante reservar. Fomos sem reserva e como estava cheio, comemos cá fora mas o frio não era muito simpático. No entanto,o serviço é rápido e para agradecer termos ficado, ofereceram...Mais",Portuguese,"Wonderful!Repeating next time in the city.Incredible pasta, exceptional service, great price.It is important to reserve.We went without reserve and as it was full, we ate outside but the cold was not very friendly.However, the service is fast and to thank us to have, offered ... more",0.7574,50,February 2022,"['Italian', 'Mediterranean']",5.0
1826,1873,La Patsa Lab,Excelente massa e atendimento!! Vale a visita com certeza! Atendimebto muito acolhedor e ambiente muito bacana! Adoramos,Portuguese,Excellent pasta and service !!Worth the visit for sure!ATTENDIMEBTO Very welcoming and very cool environment!We love,0.9518,50,January 2022,"['Italian', 'Mediterranean']",5.0
1827,1874,Bodega Biarritz 1881 Tapas bar,"Muito boa experiência! Menu surpresa com muita variedade, boa quantidade e muita qualidade! O Joni que nos serviu é muito simpático e prestável. Fomos muito bem recebidos, fizemos um pedido especial dentro do menu surpresa e foi correspondido. Ambiente muito acolhedor. Recomendo para experiência no...centro de Barcelona.Mais",Portuguese,"Very good experience!Surprise menu with a lot of variety, good amount and a lot of quality!The Joni that served us is very friendly and helpful.We were very well received, we placed a special request within the Surprise menu and was matched.Very welcoming environment.I recommend for experience in the ... Center of Barcelona.",0.9685,50,February 2023,"['Mediterranean', 'Spanish']",5.0
1828,1875,Bodega Biarritz 1881 Tapas bar,Ambiente super descontraído com música de fundo agradável e é possível manter uma conversa. Optei pelo menu  com a tábua de ibéricos. As tapas eram excelentes. A repetir seguramente,Portuguese,Super relaxed atmosphere with pleasant background music and you can maintain a conversation.I opted for the menu with the Iberian board.The tapas were excellent.Repeat surely,0.9231,50,February 2023,"['Mediterranean', 'Spanish']",5.0
1829,1876,Bodega Biarritz 1881 Tapas bar,"Sensacional! Comida com um tempero ótimo, ambiente, música e atendimento nota 10. Recomendo muito!!!!",Portuguese,"Sensational!Food with a great seasoning, environment, music and service grade 10. I recommend it a lot !!!!",0.8302,50,February 2023,"['Mediterranean', 'Spanish']",5.0
1830,1877,Bodega Biarritz 1881 Tapas bar,Buscamos o restaurante através do Tripadvisor e realmente todos os comentários que li eram verídicos. Adoramos a tapa e o atendimento foi execelente.,Portuguese,We sought the restaurant through the tripadvisor and really all the comments I read were true.We loved the slap and the service was excellent.,0.8481,50,February 2023,"['Mediterranean', 'Spanish']",5.0
1831,1878,Bodega Biarritz 1881 Tapas bar,"Atendimento por parte do Daniel 5 estrelas, muito atencioso e muito preocupado. Comida bem confeccionada e saborosa, doses genorosas. Espaço acolhedor, staff simpático.",Portuguese,"DANIEL 5 STAR, VERY ATTENTRATE AND VERY TRUCCOME.Well -made and tasty food, gentle doses.Welcoming space, friendly staff.",0.7269,50,January 2023,"['Mediterranean', 'Spanish']",5.0
1832,1879,Bodega Biarritz 1881 Tapas bar,"Sítio esplêndido, desde a decoração a comida e empregados 
Comida muito bem confeccionada. Proprietários e empregadores muito atenciosos, viemos em família e fomos extremamente bem recebidos. 
Fomos atendidos pela Nisa que foi extremamente simpática.",Portuguese,"Splendid site, from decoration to food and employees
Very well made food.Owners and very attentive employers, we came in family and were extremely well received.
We were attended by Nisa who was extremely friendly.",0.9017,50,January 2023,"['Mediterranean', 'Spanish']",5.0
1833,1880,Bodega Biarritz 1881 Tapas bar,"Viemos pelo Tripadvisor, faz jus aos elogios. Ambiente muito agradável, comida maravilhosa e atendimento excelente. Super indico!",Portuguese,"We came from TripAdvisor, live up to compliments.Very nice atmosphere, wonderful food and excellent service.Super indicate!",0.8883,50,January 2023,"['Mediterranean', 'Spanish']",5.0
1834,1881,Bodega Biarritz 1881 Tapas bar,Muito bom! Os tapas “surpresa” são ótimos. A cerveja na temperatura adequada. Uma excelente experiência. Vale a pena!,Portuguese,"Very good!The ""surprise"" tapas are great.Beer at the proper temperature.An excellent experience.It is worth it!",0.7339,50,,"['Mediterranean', 'Spanish']",5.0
1835,1882,Bodega Biarritz 1881 Tapas bar,"Atendimento simpático, ambiente acolhedor, comida boa para o preço. Definitivamente um espaço a visitar e revisitar em Barcelona",Portuguese,"Friendly service, welcoming environment, good food for the price.Definitely a space to visit and revisit in Barcelona",0.8402,50,,"['Mediterranean', 'Spanish']",5.0
1836,1883,Bodega Biarritz 1881 Tapas bar,Os pratos são maravilhosos e o atendimento do Jhony é excepcional. A proposta do restaurante é ótima e a experiência muito acolhedora. Com toda certeza vale a pena conhecer.,Portuguese,The dishes are wonderful and the service of Jhony is exceptional.The restaurant's proposal is great and the experience very welcoming.It is certainly worth knowing.,0.9074,50,December 2022,"['Mediterranean', 'Spanish']",5.0
1837,1884,Bodega Biarritz 1881 Tapas bar,"Ótima experiência, recomendo. Comida ótima e atendimento 5 estrelas por parte de todos os empregados, especialmente do Daniel.",Portuguese,"Great experience, I recommend.Great food and 5 stars service by all employees, especially from Daniel.",0.6249,50,December 2022,"['Mediterranean', 'Spanish']",5.0
1838,1885,Bodega Biarritz 1881 Tapas bar,"Visitámos a bodega por recomendação de um familiar e adorámos! Comida ótima, ambiente super e atendimento espectacular - obrigada Nisa por toda a simpatia.
Sem dúvida, um local a visitar para ""tapear"" em Barcelona!",Portuguese,"We visited Bodega at the recommendation of a family member and we loved it!Great food, super environment and spectacular service - Thank you Nisa for all the sympathy.
Undoubtedly, a place to visit to ""Tapear"" in Barcelona!",0.9244,50,December 2022,"['Mediterranean', 'Spanish']",5.0
1839,1886,Bodega Biarritz 1881 Tapas bar,"A comida é muito boa e diferente, havendo tapas sempre variáveis! O sítio também é muito bonito, apenas um pouco pequeno e apertado.",Portuguese,"The food is very good and different, there are always variable slaps!The site is also very beautiful, just a little small and tight.",0.8261,40,December 2022,"['Mediterranean', 'Spanish']",5.0
1840,1887,Bodega Biarritz 1881 Tapas bar,"Foi uma excelente experiência, fomos bem atendidos por todos garçons, em especial por Jhony.  E a comida estava top!",Portuguese,"It was an excellent experience, we were well attended by all waiters, especially by Jhony.And the food was top!",0.784,50,December 2022,"['Mediterranean', 'Spanish']",5.0
1841,1888,Bodega Biarritz 1881 Tapas bar,Almoçamos neste restaurante maravilhoso. Surpresa no menu que foi excepcional. Obrigado Jhony pelo atendimento ímpar.,Portuguese,We had lunch at this wonderful restaurant.Surprise in the menu that was exceptional.Thank you Jhony for the odd service.,0.4723,50,December 2022,"['Mediterranean', 'Spanish']",5.0
1842,1889,Bodega Biarritz 1881 Tapas bar,"Pedimos o menu para dois vegetarianos, adoraram. Também pedimos o menu normal, estava tudo delicioso. Se não gostarmos eles trocam as tapas. Os empregados foram incríveis. No final ainda tivemos direito a um shot. Para voltar.",Portuguese,"We ordered the menu for two vegetarians, they loved it.We also ordered the normal menu, everything was delicious.If we do not like they change the slaps.The employees were amazing.In the end we were still entitled to a shot.To come back.",0.598,50,,"['Mediterranean', 'Spanish']",5.0
1843,1890,Bodega Biarritz 1881 Tapas bar,Comida maravilhosa com muita variedade e nunca conheci um garçom atencioso como esse. Com toda certeza é um lugar que irei voltar e indicarei para amigos,Portuguese,Wonderful food with a lot of variety and never met a attentive waiter like this.Surely it is a place that I will come back and I will indicate to friends,0.8519,50,November 2022,"['Mediterranean', 'Spanish']",5.0
1844,1891,Bodega Biarritz 1881 Tapas bar,Ótima experiência com a comida e agradecimento especial ao Jhonny que nos serviu muito bem e nos deu muita atenção,Portuguese,Great experience with food and special thanks to Jhonny that served us very well and gave us a lot of attention,0.902,50,November 2022,"['Mediterranean', 'Spanish']",5.0
1846,1893,Bodega Biarritz 1881 Tapas bar,"A Equipa é muito simpática e atenciosa, a comida é divina! Difícil encontrar tapas em Barcelona a este nível!  Vale a pena aguardar e provar!!",Portuguese,"The team is very friendly and helpful, the food is divine!Hard to find slaps in Barcelona at this level!It is worth waiting and proving !!",0.8633,50,October 2022,"['Mediterranean', 'Spanish']",5.0
1847,1894,Xera Restaurant,Mais,Portuguese,More,0.0,50,February 2023,"['Spanish', 'Catalan']",5.0
1848,1895,Xera Restaurant,Mais,Portuguese,More,0.0,50,,"['Spanish', 'Catalan']",5.0
1849,1896,Xera Restaurant,Mais,Portuguese,More,0.0,50,January 2023,"['Spanish', 'Catalan']",5.0
1850,1897,Xera Restaurant,Mais,Portuguese,More,0.0,40,December 2022,"['Spanish', 'Catalan']",5.0
1851,1898,Xera Restaurant,,Portuguese,Into,0.0,50,December 2022,"['Spanish', 'Catalan']",5.0
1852,1899,Xera Restaurant,Mais,Portuguese,More,0.0,50,,"['Spanish', 'Catalan']",5.0
1853,1900,La Gastronómica Platillos,Comida ótima e todo o staff muito simpático. Espaço limpo e agradável. Até as senhoras da cozinha demonstraram uma preocupação e simpatia acima da média pelo cliente.,Portuguese,Great food and all very friendly staff.Clean and pleasant space.Even the ladies of the kitchen showed a concern and above average sympathy by the customer.,0.9245,50,,"['Mediterranean', 'Spanish']",5.0
1854,1901,La Gastronómica Platillos,"O espaço é pequeno (há que reservar) e o atendimento é excelente e bastante atencioso. 
A carta é variada e adequada a todos os gostos. Pedimos dois pratos de fora da carta e foram espectaculares. Seguramente repetirei!",Portuguese,"The space is small (we have to book) and the service is excellent and very attentive.
The letter is varied and suitable for all tastes.We ordered two dishes from outside the letter and were spectacular.I will surely repeat!",0.784,50,,"['Mediterranean', 'Spanish']",5.0
1855,1902,La Gastronómica Platillos,"Descobri este restaurante pouco depois da quarentena e não me canso de ir e experimentar novos pratos. Nunca desilude!
O melhor de tudo para mim vem no final da refeição: o coulant de almendras. Para mim das melhores sobremesas de Barcelona!",Portuguese,"I discovered this restaurant shortly after quarantine and I never get tired of going and trying new dishes.Never disappoint!
The best of all for me comes at the end of the meal: the coulant of Almendras.For me of the best desserts of Barcelona!",0.8654,50,November 2021,"['Mediterranean', 'Spanish']",5.0
1857,1904,La Gastronómica Platillos,"Maravilhosa receção e atendimento.
Pessoal muito simpático e prestável!
Demoramos a sentar e não nos deixaram pedir mais comida (já passava das 23:00). Tudo o que comemos estava ótimo, mas o destaque vai para os ovos trufados. Uma delícia!",Portuguese,"Wonderful reception and service.
Very friendly and helpful people!
We took time to sit and didn't let us ask for more food (it was over 23:00).Everything we ate was great, but the highlight goes to the truffled eggs.A delight!",0.9532,50,October 2021,"['Mediterranean', 'Spanish']",5.0
